gitOutlet_ID,volume_mean,volume_sum,transactions,Potential_Target,target,Outlet_ID,Latitude,Longitude,nearby_schools
OUT_08969,53.90272981507693,4905.148413172,91,205.19735835,205.19735835,OUT_08969,7.027157,79.90513,5
OUT_08970,25.849769950527776,1861.183436438,72,107.0728885,107.0728885,OUT_08970,7.072241,79.805931,5
OUT_08971,13.466900635735296,457.874621615,34,43.63884895649996,43.63884895649996,OUT_08971,7.065092,79.927437,5
OUT_08972,16.03572044409091,352.78584977,22,55.83393229549999,55.83393229549999,OUT_08972,7.059226,79.987817,5
OUT_08973,9.846055912866666,295.381677386,30,23.049352098499988,23.049352098499988,OUT_08973,7.027365,79.809594,5
OUT_08974,25.66292833625862,1488.449843503,58,122.11738063,122.11738063,OUT_08974,6.865327,79.966979,5
OUT_08975,10.557299266740742,285.047080202,27,34.28326306599998,34.28326306599998,OUT_08975,7.075716,79.937604,5
OUT_08976,18.44148486193548,571.68603072,31,67.75388641,67.75388641,OUT_08976,6.859114,79.983655,5
OUT_08977,7.885915428863637,173.490139435,22,15.7710649235,15.7710649235,OUT_08977,7.016722,79.934965,5
OUT_08978,68.13720124653334,7154.406130886,105,308.78959524,308.78959524,OUT_08978,7.03859,79.856972,5
OUT_08979,67.1627378008911,6783.43651789,101,301.1569446,301.1569446,OUT_08979,6.971334,80.002651,5
OUT_08980,14.878802048689655,431.485259412,29,58.38966559799999,58.38966559799999,OUT_08980,6.85766,80.070339,5
OUT_08981,12.056760617777778,325.53253668,27,52.875344405,52.875344405,OUT_08981,6.895103,80.00692,5
OUT_08982,16.46739826985,329.347965397,20,80.106465302,80.106465302,OUT_08982,7.028856,80.01598,5
OUT_08983,28.42311208777966,1676.963613179,59,120.95577313999996,120.95577313999996,OUT_08983,7.014613,79.827775,5
OUT_08984,12.137296206357144,339.844293778,28,46.07615410099994,46.07615410099994,OUT_08984,7.018738,79.845508,5
OUT_08985,15.292921226225808,474.080558013,31,59.138460025,59.138460025,OUT_08985,6.950916,79.910896,5
OUT_08986,67.50582460222,6750.582460222,100,300.79323832,300.79323832,OUT_08986,7.132982,80.048184,5
OUT_08987,24.01168376735849,1272.61923967,53,76.22337527199993,76.22337527199993,OUT_08987,7.108906,80.063975,5
OUT_08988,16.3777087363,327.554174726,20,57.24451727150001,57.24451727150001,OUT_08988,6.887818,79.954858,5
OUT_08989,14.418114544428573,403.707207244,28,51.69556384399995,51.69556384399995,OUT_08989,7.059072,80.070652,5
OUT_08990,12.46137498882143,348.918499687,28,48.15584107199998,48.15584107199998,,,,5
OUT_08991,24.136493714967216,1472.326116613,61,120.7302101,120.7302101,,,,5
OUT_08992,69.90948098147155,8598.866160721,123,309.63766204999973,309.63766204999973,OUT_08992,6.995305,79.915245,5
OUT_08993,9.04384402257143,189.920724474,21,16.31019565,16.31019565,OUT_08993,7.196787,79.938837,5
OUT_08994,23.73813937771875,1519.240920174,64,103.9316908984996,103.9316908984996,OUT_08994,7.115322,80.004109,5
OUT_08995,143.50473967797546,23391.27256751,163,615.95672749,615.95672749,OUT_08995,7.100998,80.060129,5
OUT_08996,11.6260174575,232.52034915,20,33.47974865150002,33.47974865150002,OUT_08996,7.182121,79.961567,5
OUT_08997,27.589496482261904,1158.758852255,42,116.32425617,116.32425617,OUT_08997,7.09194,80.015281,5
OUT_08998,27.00632911564,1350.316455782,50,120.7655801799999,120.7655801799999,OUT_08998,7.186009,79.855432,5
OUT_08999,25.558683491308823,1737.990477409,68,109.43373001,109.43373001,OUT_08999,6.851932,79.919061,5
OUT_09000,8.811647099612903,273.161060088,31,23.844631235,23.844631235,OUT_09000,6.745998,80.011437,5
OUT_09001,15.58212021017647,264.896043573,17,59.14582405599997,59.14582405599997,,,,5
OUT_09002,17.8014387155625,569.646038898,32,71.3879747485,71.3879747485,OUT_09002,6.862816,80.615869,5
OUT_09003,8.32232222538889,149.801800057,18,14.941227685499996,14.941227685499996,OUT_09003,7.496363,80.642412,5
OUT_09004,15.915142974964285,445.624003299,28,68.25174648899998,68.25174648899998,OUT_09004,7.220951,80.662107,5
OUT_09005,14.695499684333331,352.691992424,24,61.4548222025,61.4548222025,OUT_09005,7.291317,80.608789,5
OUT_09006,134.51994958040268,20043.47248748,149,511.83435455999967,511.83435455999967,OUT_09006,7.147827,80.577842,5
OUT_09007,151.62505364142856,26534.38438725,175,618.3632434599999,618.3632434599999,OUT_09007,7.077167,80.644457,5
OUT_09008,11.8148350202,236.296700404,20,22.72426500050004,22.72426500050004,OUT_09008,7.056022,80.64753,5
OUT_09009,18.03194062509524,378.670753127,21,56.98732322,56.98732322,OUT_09009,6.879163,80.724157,5
OUT_09010,80.7472510322,8074.72510322,100,316.6008232,316.6008232,OUT_09010,6.851593,80.780391,5
OUT_09011,80.51271255235294,8212.29668034,102,311.04083672,311.04083672,OUT_09011,7.038262,80.6091,5
OUT_09012,154.17528297548148,20813.66320169,135,633.9745973899999,633.9745973899999,OUT_09012,6.850574,80.71092,5
OUT_09013,13.01098724888,325.274681222,25,49.59642205799989,49.59642205799989,OUT_09013,6.90676,80.697039,5
OUT_09014,62.74370699592,7842.96337449,125,276.7366813,276.7366813,,,,5
OUT_09015,144.72887060513514,21419.87284956,148,594.2473533750001,594.2473533750001,OUT_09015,6.881717,80.755307,5
OUT_09016,8.703654297142858,243.70232032,28,17.523687073,17.523687073,OUT_09016,7.2134,80.786326,5
OUT_09017,20.43777694542857,286.128877236,14,54.7944874005,54.7944874005,OUT_09017,7.220251,80.500559,5
OUT_09018,13.6321869647,545.287478588,40,51.6468640805,51.6468640805,OUT_09018,7.406374,80.585168,5
OUT_09019,9.029398601882354,306.99955246400003,34,21.335134216499988,21.335134216499988,OUT_09019,6.966205,80.570393,5
OUT_09020,9.4938160718125,151.901057149,16,17.927955275000002,17.927955275000002,OUT_09020,7.040894,80.744403,5
OUT_09021,12.16517921890476,255.468763597,21,48.37463635,48.37463635,OUT_09021,6.967705,80.530557,5
OUT_09022,47.092804162780006,2354.640208139,50,180.704058915,180.704058915,OUT_09022,7.205834,80.707399,5
OUT_09023,11.75331645073077,305.586227719,26,49.1243729175,49.1243729175,OUT_09023,7.201396,80.579456,5
OUT_09024,147.00258944616436,21462.37805914,146,625.45895255,625.45895255,OUT_09024,6.912007,80.65615,5
OUT_09025,32.10520335233962,1701.575777674,53,113.15127357999997,113.15127357999997,OUT_09025,6.848459,80.777298,5
OUT_09026,17.32763120286364,381.207886463,22,59.682507472,59.682507472,OUT_09026,6.86759,80.570969,5
OUT_09027,13.520461913833334,405.613857415,30,45.464080027499904,45.464080027499904,OUT_09027,6.861018,80.61908,5
OUT_09028,32.88695738552174,2269.200059601,69,125.50652064,125.50652064,OUT_09028,7.350562,80.545929,5
OUT_09029,12.71978418155,254.395683631,20,27.01848910500004,27.01848910500004,OUT_09029,7.474515,80.517523,5
OUT_09030,20.354776717,386.740757623,19,63.39281038699999,63.39281038699999,OUT_09030,7.016853,80.552839,5
OUT_09031,10.88407059316,272.101764829,25,20.93100884799999,20.93100884799999,OUT_09031,6.908429,80.568536,5
OUT_09032,44.68845611863333,2681.307367118,60,152.3709422149999,152.3709422149999,OUT_09032,7.245769,80.544801,5
OUT_09033,19.21719582222727,422.778308089,22,62.8376050255,62.8376050255,OUT_09033,6.874315,80.646411,5
OUT_09034,30.93252178498214,1732.221219959,56,129.350206125,129.350206125,OUT_09034,7.442748,80.714257,5
OUT_09035,26.678568651642856,1493.999844492,56,115.75130085,115.75130085,OUT_09035,7.150191,80.580956,5
OUT_09036,150.17985882085526,22827.33854077,152,600.556918905,600.556918905,OUT_09036,7.240734,80.780425,5
OUT_09037,18.63281155234483,540.351535018,29,69.83658046599999,69.83658046599999,OUT_09037,7.175928,80.56387,5
OUT_09038,31.0915870746875,1989.86157278,64,118.074032985,118.074032985,OUT_09038,7.306751,80.56378,5
OUT_09039,73.88035202529412,6279.82992215,85,298.83144759999993,298.83144759999993,OUT_09039,6.858371,80.683425,5
OUT_09040,21.11836447756,527.959111939,25,86.41100938999999,86.41100938999999,OUT_09040,7.087947,80.542459,5
OUT_09041,23.68540532598,1184.270266299,50,49.46299552549999,49.46299552549999,OUT_09041,7.43008,80.586619,5
OUT_09042,61.236850107549024,6246.15871097,102,208.32877377999927,208.32877377999927,OUT_09042,7.119558,80.746475,5
OUT_09043,69.71248142059322,8226.07280763,118,294.6754866899999,294.6754866899999,OUT_09043,7.233593,80.542332,5
OUT_09044,32.48937478451429,2274.2562349160003,70,151.27854864499994,151.27854864499994,OUT_09044,6.909771,80.761614,5
OUT_09045,25.70758562257627,1516.747551732,59,115.68138716,115.68138716,,,,5
OUT_09046,13.155501554166667,315.7320373,24,51.17031808099992,51.17031808099992,OUT_09046,6.934875,80.731415,5
OUT_09047,71.7842332804386,8183.40259397,114,285.7482499149999,285.7482499149999,OUT_09047,7.421874,80.51031,5
OUT_09048,65.25171113269566,7503.94678026,115,263.27619215999994,263.27619215999994,OUT_09048,7.118586,80.538278,5
OUT_09049,14.543587603400002,145.43587603400002,10,46.04979172749995,46.04979172749995,OUT_09049,7.285966,80.641595,5
OUT_09050,68.90139149551725,5994.42106011,87,298.42587903000003,298.42587903000003,OUT_09050,7.474951,80.704151,5
OUT_09051,70.3444325139394,6964.09881888,99,304.70412795,304.70412795,OUT_09051,7.03117,80.546916,5
OUT_09052,12.244326311227274,269.37517884700003,22,16.399105764,16.399105764,OUT_09052,7.119057,80.508822,5
OUT_09053,31.353940683937505,2006.652203772,64,131.95781671499995,131.95781671499995,OUT_09053,7.185459,80.763882,5
OUT_09054,30.30115502221428,1272.648510933,42,112.08733689999998,112.08733689999998,OUT_09054,7.430787,80.509149,5
OUT_09055,12.89439485971875,412.620635511,32,53.4848490555,53.4848490555,OUT_09055,7.22435,80.560008,5
OUT_09056,19.345429670895832,928.580624203,48,37.54199060799999,37.54199060799999,OUT_09056,7.39548,80.687524,5
OUT_09057,32.803297358826086,1508.951678506,46,139.278743225,139.278743225,OUT_09057,7.207532,80.791588,5
OUT_09058,61.60283283896907,5975.47478538,97,281.93624549999976,281.93624549999976,OUT_09058,7.176909,80.606118,5
OUT_09059,17.397888618523808,365.355660989,21,56.54434724,56.54434724,OUT_09059,7.00855,80.618684,5
OUT_09060,10.67483304321739,245.521159994,23,24.30989944099999,24.30989944099999,OUT_09060,7.252927,80.717274,5
OUT_09061,12.336766035178572,345.429448985,28,47.64373109149994,47.64373109149994,OUT_09061,7.180799,80.631576,5
OUT_09062,17.673000279500002,424.152006708,24,75.97282384099996,75.97282384099996,OUT_09062,6.882684,80.797226,5
OUT_09063,20.406860884964285,571.392104779,28,73.63070243849998,73.63070243849998,OUT_09063,7.095447,80.786894,5
OUT_09064,72.7464499273,7274.64499273,100,294.016304935,294.016304935,OUT_09064,7.199433,80.722185,5
OUT_09065,24.6561836796,1109.528265582,45,99.14963775599988,99.14963775599988,OUT_09065,7.376075,80.687553,5
OUT_09066,20.88492657118182,229.734192283,11,71.56509477,71.56509477,OUT_09066,7.374311,80.578739,5
OUT_09067,13.235981128449998,264.719622569,20,53.85642538700001,53.85642538700001,OUT_09067,7.001108,80.588776,5
OUT_09068,79.89960694603175,10067.3504752,126,321.094059625,321.094059625,OUT_09068,7.340694,80.755841,5
OUT_09069,39.75658364674576,2345.638435158,59,136.9453020399998,136.9453020399998,OUT_09069,7.476334,80.528205,5
OUT_09070,76.06269416623931,8899.33521745,117,316.0700296999999,316.0700296999999,OUT_09070,7.031555,80.777775,5
OUT_09071,73.21173616743802,8858.62007626,121,322.8621172,322.8621172,OUT_09071,6.97358,80.772938,5
OUT_09072,135.1339205433813,18783.61495553,139,581.73053853,581.73053853,OUT_09072,7.222934,80.734869,5
OUT_09073,25.24177591216981,1337.814123345,53,104.99814831999998,104.99814831999998,OUT_09073,6.846595,80.759781,5
OUT_09074,71.60353697285714,7017.14662334,98,304.0497188449997,304.0497188449997,OUT_09074,7.070123,80.60765,5
OUT_09075,19.55953747282353,665.024274076,34,71.4135239335,71.4135239335,OUT_09075,7.169987,80.689587,5
OUT_09076,21.94128366103637,1206.770601357,55,50.98363234599999,50.98363234599999,OUT_09076,7.267295,80.797483,5
OUT_09077,16.818171033809524,353.18159171,21,69.62729606,69.62729606,OUT_09077,7.103743,80.702449,5
OUT_09078,28.11431280414754,1714.973081053,61,104.820108,104.820108,OUT_09078,7.355599,80.53764,5
OUT_09079,32.1333276783,1927.999660698,60,127.62495542999991,127.62495542999991,OUT_09079,7.200935,80.502423,5
OUT_09080,14.906794791703703,402.483459376,27,63.32275557199999,63.32275557199999,OUT_09080,6.888414,80.753141,5
OUT_09081,80.60494071580645,9995.01264876,124,330.6051892549999,330.6051892549999,OUT_09081,7.094186,80.530906,5
OUT_09082,21.998367995285715,615.954303868,28,78.20931291149996,78.20931291149996,OUT_09082,6.892337,80.70478,5
OUT_09083,37.35986077078847,1942.712760081,52,133.57592718999996,133.57592718999996,OUT_09083,7.168822,80.712082,5
OUT_09084,11.566317691600002,231.326353832,20,22.394935238500043,22.394935238500043,OUT_09084,7.448682,80.732085,5
OUT_09085,13.177484827103449,382.147059986,29,43.18292068399992,43.18292068399992,OUT_09085,7.018702,80.758923,5
OUT_09086,13.966059117772728,307.253300591,22,51.63997998049997,51.63997998049997,OUT_09086,6.930596,80.772789,5
OUT_09087,12.96708818185714,272.308851819,21,56.84332983,56.84332983,OUT_09087,7.011924,80.769158,5
OUT_09088,19.62281038896,490.570259724,25,68.85045319599998,68.85045319599998,OUT_09088,7.050643,80.696267,5
OUT_09089,64.01103431153061,6273.08136253,98,311.1771401599999,311.1771401599999,OUT_09089,7.112372,80.538307,5
OUT_09090,33.87871088038095,2134.358785464,63,127.54107461,127.54107461,OUT_09090,6.892119,80.564804,5
OUT_09091,21.418772055195653,985.263514539,46,87.4081449025,87.4081449025,OUT_09091,7.186633,80.506282,5
OUT_09092,9.75220308,214.54846776,22,19.44870098,19.44870098,OUT_09092,6.845953,80.744455,5
OUT_09093,60.90775446745763,7187.11502716,118,250.06132057,250.06132057,OUT_09093,7.075831,80.521914,5
OUT_09094,23.257488636358488,1232.646897727,53,79.37033182399992,79.37033182399992,OUT_09094,7.195438,80.761472,5
OUT_09095,34.57710633487655,2800.745613125,81,132.7397561,132.7397561,OUT_09095,7.233529,80.634724,5
OUT_09096,26.454396390094335,1402.083008675,53,102.70750802999996,102.70750802999996,OUT_09096,6.943174,80.506719,5
OUT_09097,61.83196822357724,7605.3320915,123,271.2799225299999,271.2799225299999,OUT_09097,6.984794,80.706225,5
OUT_09098,15.30752304731818,336.765507041,22,56.52125603249998,56.52125603249998,OUT_09098,7.416276,80.798194,5
OUT_09099,27.42981350783333,1481.209929423,54,77.2920137279995,77.2920137279995,OUT_09099,7.212966,80.552185,5
OUT_09100,28.41418050417544,1619.608288738,57,124.94017675999994,124.94017675999994,OUT_09100,7.029784,80.661665,5
OUT_09101,26.39347306368056,1900.330060585,72,114.91942621,114.91942621,OUT_09101,7.254661,80.624197,5
OUT_09102,27.564693305258626,1598.752211705,58,119.57615884999998,119.57615884999998,OUT_09102,7.23717,80.709237,5
OUT_09103,10.22854389568182,225.027965705,22,24.924989670499997,24.924989670499997,OUT_09103,7.227442,80.616172,5
OUT_09104,76.06811613745613,8671.76523967,114,337.38382127999995,337.38382127999995,OUT_09104,6.815498,80.671426,5
OUT_09105,11.063199722814815,298.706392516,27,22.45955875,22.45955875,OUT_09105,7.104361,80.575939,5
OUT_09106,25.777393682351853,1391.979258847,54,113.5320757299999,113.5320757299999,OUT_09106,7.187414,80.763624,5
OUT_09107,10.808263153357142,151.31568414699998,14,24.3581035655,24.3581035655,OUT_09107,7.164915,80.501897,5
OUT_09108,27.78818490797826,1278.256505767,46,109.973349075,109.973349075,OUT_09108,6.957396,80.746819,5
OUT_09109,10.263183150241378,297.632311357,29,41.20692380599992,41.20692380599992,OUT_09109,7.429249,80.628233,5
OUT_09110,65.94302295287234,6198.64415757,94,282.50403347999986,282.50403347999986,OUT_09110,6.98992,80.668021,5
OUT_09111,141.56693059189544,21659.74038056,153,640.2731405000001,640.2731405000001,OUT_09111,6.812839,80.568631,5
OUT_09112,26.358912938653848,1370.66347281,52,70.64189125749986,70.64189125749986,OUT_09112,6.874809,80.546086,5
OUT_09113,14.61315490975,467.620957112,32,44.14566906149997,44.14566906149997,OUT_09113,7.304947,80.6445,5
OUT_09114,27.59792353480328,1683.473335623,61,107.6258759,107.6258759,OUT_09114,6.894293,80.763663,5
OUT_09115,22.73280486311111,204.595243768,9,64.09866618999999,64.09866618999999,OUT_09115,7.285148,80.545511,5
OUT_09116,13.911946404461538,361.710606516,26,45.3976279675,45.3976279675,OUT_09116,6.878784,80.600481,5
OUT_09117,35.90890593239622,1903.172014417,53,131.25195965999998,131.25195965999998,OUT_09117,6.927013,80.606869,5
OUT_09118,19.14870332312,478.717583078,25,62.973743258,62.973743258,OUT_09118,6.868062,80.675437,5
OUT_09119,25.29176630739535,1087.545951218,43,53.65319065399999,53.65319065399999,OUT_09119,6.956219,80.524314,5
OUT_09120,66.83954106565656,6617.1145655,99,301.00074764999994,301.00074764999994,OUT_09120,6.89234,80.540755,5
OUT_09121,17.44501213580645,540.79537621,31,70.76225271999999,70.76225271999999,OUT_09121,7.437858,80.519023,5
OUT_09122,86.08392737448818,10932.65877656,127,355.6882974999997,355.6882974999997,OUT_09122,6.893815,80.706909,5
OUT_09123,26.405254190456137,1505.099488856,57,115.32383087999992,115.32383087999992,OUT_09123,7.231903,80.62762,5
OUT_09124,14.387828138916667,345.307875334,24,57.17579214549991,57.17579214549991,OUT_09124,7.308456,80.658377,5
OUT_09125,15.830075114944444,284.941352069,18,63.309744769,63.309744769,OUT_09125,7.458798,80.579409,5
OUT_09126,15.646446276192307,406.807603181,26,54.85578705,54.85578705,OUT_09126,7.417006,80.707728,5
OUT_09127,13.6832937921,410.498813763,30,40.13132813549993,40.13132813549993,OUT_09127,7.459192,80.671136,5
OUT_09128,39.825294492014926,2668.294730965,67,139.12334994999998,139.12334994999998,OUT_09128,7.301686,80.711389,5
OUT_09129,10.027222299125,160.435556786,16,19.05133555,19.05133555,OUT_09129,7.352348,80.6747,5
OUT_09130,9.76253290695652,224.53825686,23,16.215143567999995,16.215143567999995,OUT_09130,7.090467,80.624188,5
OUT_09131,28.28573369816901,2008.28709257,71,133.77396185,133.77396185,OUT_09131,7.100353,80.542661,5
OUT_09132,11.358074380714283,159.01304133,14,29.798414253499992,29.798414253499992,OUT_09132,7.221862,80.627293,5
OUT_09133,8.795864347545454,193.509015646,22,18.299282237,18.299282237,OUT_09133,7.291562,80.584346,5
OUT_09134,78.79546934793814,7643.16052675,97,310.74065685999983,310.74065685999983,OUT_09134,6.93676,80.692448,5
OUT_09135,12.456012823653849,323.856333415,26,27.9173693225,27.9173693225,OUT_09135,6.896588,80.685896,5
OUT_09136,21.482125908222223,580.017399522,27,70.32226172,70.32226172,OUT_09136,7.18832,80.788023,5
OUT_09137,12.978263750041668,311.478330001,24,48.62682393449993,48.62682393449993,OUT_09137,6.831033,80.616728,5
OUT_09138,18.364573467321428,514.208057085,28,84.68601786049999,84.68601786049999,OUT_09138,7.375446,80.568443,5
OUT_09139,21.182191370046876,1355.660247683,64,44.12053716849997,44.12053716849997,OUT_09139,7.160084,80.745233,5
OUT_09140,18.4560295288,645.961033508,35,81.67130227099999,81.67130227099999,OUT_09140,7.306552,80.596026,5
OUT_09141,12.314109035533331,369.423271066,30,39.64722085249991,39.64722085249991,OUT_09141,7.46952,80.672413,5
OUT_09142,32.24956627547458,1902.724410253,59,138.43130344999983,138.43130344999983,OUT_09142,7.478135,80.506695,5
OUT_09143,31.79393458667925,1685.078533094,53,120.6070253,120.6070253,OUT_09143,7.139978,80.751934,5
OUT_09144,16.253990198115385,422.603745151,26,59.513973615,59.513973615,OUT_09144,7.479645,80.763351,5
OUT_09145,9.087176558133333,136.307648372,15,17.046781870999993,17.046781870999993,OUT_09145,6.818548,80.550513,5
OUT_09146,19.76852091315,1186.111254789,60,39.31501457499999,39.31501457499999,OUT_09146,7.149253,80.561562,5
OUT_09147,16.351815201925927,441.499010452,27,57.464057433,57.464057433,OUT_09147,7.176767,80.518425,5
OUT_09148,12.050054309346155,313.301412043,26,27.38734086,27.38734086,OUT_09148,6.836092,80.69806,5
OUT_09149,16.272037563263158,309.168713702,19,61.74445799699999,61.74445799699999,OUT_09149,7.219749,80.626054,5
OUT_09150,17.569066231285714,368.950390857,21,62.79924327,62.79924327,OUT_09150,7.356172,80.762767,5
OUT_09151,74.82361291545455,8230.5974207,110,302.869935275,302.869935275,OUT_09151,7.387062,80.639568,5
OUT_09152,11.856413605045454,260.841099311,22,18.6239913595,18.6239913595,OUT_09152,7.064316,80.794464,5
OUT_09153,9.0498582831,180.997165662,20,18.202183735000023,18.202183735000023,OUT_09153,7.416499,80.763516,5
OUT_09154,26.62407638877941,1810.437194437,68,128.03831309999998,128.03831309999998,OUT_09154,7.220053,80.650677,5
OUT_09155,6.914814238416667,82.977770861,12,12.060949454,12.060949454,OUT_09155,7.194831,80.506748,5
OUT_09156,16.300311111527776,586.8112000149999,36,60.6119607975,60.6119607975,OUT_09156,7.412695,80.69344,5
OUT_09157,14.831674304285714,311.46516039,21,62.23126267,62.23126267,OUT_09157,7.324566,80.708593,5
OUT_09158,22.68647951308621,1315.815811759,58,49.6002508334999,49.6002508334999,OUT_09158,6.8751,80.78866,5
OUT_09159,29.094653507490907,1600.205942912,55,126.83838873999998,126.83838873999998,OUT_09159,7.287105,80.792551,5
OUT_09160,14.325617091583332,171.907405099,12,41.28340247049998,41.28340247049998,OUT_09160,7.14284,80.561491,5
OUT_09161,16.410960269526313,311.808245121,19,61.924773680999984,61.924773680999984,OUT_09161,7.097908,80.675857,5
OUT_09162,16.070383425720003,401.759585643,25,63.59281572799996,63.59281572799996,OUT_09162,7.487204,80.577913,5
OUT_09163,11.224953640038462,291.84879464100004,26,22.589855975,22.589855975,OUT_09163,7.100996,80.5223,5
OUT_09164,28.947168860474576,1707.882962768,59,122.52944268999998,122.52944268999998,OUT_09164,7.17379,80.69025,5
OUT_09165,30.395463834319152,1428.586800213,47,137.51685970999986,137.51685970999986,OUT_09165,7.470787,80.754306,5
OUT_09166,13.100242557333337,235.804366032,18,28.864041881999885,28.864041881999885,OUT_09166,7.16295,80.72966,5
OUT_09167,33.23244401540983,2027.17908494,61,125.5163524,125.5163524,OUT_09167,7.3065,80.708289,5
OUT_09168,16.692018242571425,584.2206384899999,35,64.53243040299998,64.53243040299998,OUT_09168,7.151832,80.663979,5
OUT_09169,11.3672844955,250.080258901,22,20.0050920445,20.0050920445,OUT_09169,7.186331,80.666388,5
OUT_09170,74.78081180735295,7627.64280435,102,298.31984422999983,298.31984422999983,OUT_09170,7.039714,80.536905,5
OUT_09171,10.73491122648148,289.842603115,27,23.132618531999995,23.132618531999995,OUT_09171,7.301166,80.50591,5
OUT_09172,38.96310393704082,1909.192092915,49,140.6055126999999,140.6055126999999,OUT_09172,7.385703,80.518802,5
OUT_09173,15.570415207,233.556228105,15,62.53436960099996,62.53436960099996,OUT_09173,7.456302,80.523303,5
OUT_09174,34.829059069500005,2159.401662309,62,133.35071939,133.35071939,OUT_09174,7.032825,80.742112,5
OUT_09175,26.928775563607843,1373.367553744,51,114.3480184,114.3480184,OUT_09175,6.933709,80.707889,5
OUT_09176,10.61629573717647,180.477027532,17,25.758514467999994,25.758514467999994,OUT_09176,7.094766,80.526386,5
OUT_09177,20.79197025523809,436.63137536,21,65.13999266,65.13999266,OUT_09177,7.441674,80.512655,5
OUT_09178,16.04257749321212,529.405057276,33,62.508415044,62.508415044,OUT_09178,7.37618,80.584569,5
OUT_09179,16.239007365818182,357.258162048,22,53.30178630199998,53.30178630199998,OUT_09179,6.971707,80.692029,5
OUT_09180,25.59501430793878,1254.155701089,49,109.89529547999996,109.89529547999996,OUT_09180,7.197742,80.679545,5
OUT_09181,24.40933724312,1220.466862156,50,94.0452612764998,94.0452612764998,OUT_09181,7.293708,80.760184,5
OUT_09182,32.30736338838095,2035.363893468,63,119.65985085999998,119.65985085999998,OUT_09182,7.115154,80.562667,5
OUT_09183,67.03648235375,6435.50230596,96,289.56254395,289.56254395,OUT_09183,7.102611,80.680032,5
OUT_09184,12.72896024275,305.495045826,24,58.844756810499895,58.844756810499895,OUT_09184,7.203755,80.714317,5
OUT_09185,80.36194828064517,7473.661190100001,93,328.8854732999999,328.8854732999999,OUT_09185,7.228494,80.684181,5
OUT_09186,86.7554743037755,8502.03648177,98,310.70934912499985,310.70934912499985,OUT_09186,7.44848,80.708042,5
OUT_09187,28.477002764254543,1566.235152034,55,127.59314843,127.59314843,OUT_09187,6.863541,80.643975,5
OUT_09188,32.26809882251064,1516.600644658,47,111.35502941,111.35502941,OUT_09188,6.910371,80.635991,5
OUT_09189,19.013709395468748,608.4387006549999,32,63.0440613885,63.0440613885,OUT_09189,7.177434,80.773405,5
OUT_09190,30.273588722836067,1846.688912093,61,122.3013991,122.3013991,OUT_09190,7.314983,80.655686,5
OUT_09191,70.22030242275,8426.43629073,120,307.79715431499994,307.79715431499994,OUT_09191,7.455901,80.572019,5
OUT_09192,32.47618558505085,1916.094949518,59,128.91397700999974,128.91397700999974,OUT_09192,7.029199,80.705335,5
OUT_09193,7.392112443083334,88.705349317,12,11.6563489055,11.6563489055,OUT_09193,7.064275,80.671195,5
OUT_09194,20.11074219886364,442.436328375,22,80.04635253849997,80.04635253849997,OUT_09194,7.158594,80.74513,5
OUT_09195,13.334322081529413,226.683475386,17,58.381768284,58.381768284,OUT_09195,7.475064,80.583698,5
OUT_09196,12.38757159505,247.751431901,20,20.295121277500037,20.295121277500037,OUT_09196,7.411403,80.77879,5
OUT_09197,30.105417529918032,1836.430469325,61,112.228514,112.228514,OUT_09197,7.064148,80.689613,5
OUT_09198,69.93470614141509,7413.07885099,106,308.58748675000004,308.58748675000004,OUT_09198,7.123821,80.619196,5
OUT_09199,18.89552453036,472.388113259,25,70.95099614399999,70.95099614399999,OUT_09199,7.294445,80.642074,5
OUT_09200,71.80645171036363,7898.70968814,110,302.12049343,302.12049343,OUT_09200,6.812661,80.543173,5
OUT_09201,27.223248775035085,1551.725180177,57,116.23977129999996,116.23977129999996,OUT_09201,7.36076,80.550663,5
OUT_09202,14.030731100692307,364.799008618,26,50.127330257500006,50.127330257500006,OUT_09202,7.296863,80.767764,5
OUT_09203,15.685203680857144,329.389277298,21,64.74696896,64.74696896,OUT_09203,7.040813,80.508226,5
OUT_09204,26.0226675377,1301.133376885,50,105.85605406999996,105.85605406999996,OUT_09204,6.877478,80.72649,5
OUT_09205,12.45212471515,249.042494303,20,21.13517265700004,21.13517265700004,OUT_09205,6.909155,80.726065,5
OUT_09206,14.570275659741936,451.678545452,31,63.136358345,63.136358345,OUT_09206,7.374758,80.571761,5
OUT_09207,75.19029469868276,10902.592731309,145,308.61680086,308.61680086,OUT_09207,6.818233,80.748285,5
OUT_09208,14.855386380789474,282.252341235,19,66.45391660899999,66.45391660899999,OUT_09208,7.42888,80.643329,5
OUT_09209,13.000961731481482,351.02596675,27,51.80494138199997,51.80494138199997,OUT_09209,6.986843,80.514378,5
OUT_09210,29.19230787056923,1897.500011587,65,131.17954722,131.17954722,OUT_09210,6.834175,80.690789,5
OUT_09211,32.561453264830504,1921.125742625,59,127.64611247999996,127.64611247999996,OUT_09211,6.885821,80.588533,5
OUT_09212,15.095948954193547,467.97441758,31,63.122743475,63.122743475,OUT_09212,7.255168,80.56856,5
OUT_09213,31.702799033771427,2219.195932364,70,124.027001975,124.027001975,OUT_09213,6.835792,80.575823,5
OUT_09214,154.62803338509804,23658.08910792,153,641.9785697,641.9785697,OUT_09214,7.116085,80.51901,5
