,gitOutlet_ID,volume_mean,volume_max,volume_sum,transactions
10177,OUT_10178,59.68791374190083,330.7648825,7222.23756277,121
10178,OUT_10179,11.951845966999999,77.62621094,298.796149175,25
10179,OUT_10180,26.526567874607842,136.3044133,1352.854961605,51
10180,OUT_10181,68.09557353028038,483.6464315,7286.22636774,107
10181,OUT_10182,25.38839567017857,140.4067024,1421.75015753,56
10182,OUT_10183,74.4329241587255,472.6018297,7592.15826419,102
10183,OUT_10184,78.9765344489,518.9644205,7897.65344489,100
10184,OUT_10185,71.69060841834951,471.9782336,7384.13266709,103
10185,OUT_10186,17.34552479775862,99.17736539,503.020219135,29
10186,OUT_10187,30.509774918490564,173.8494983,1617.01807068,53
10187,OUT_10188,31.456509161166665,185.4678046,1887.39054967,60
10188,OUT_10189,16.83084022617647,94.19773304,286.124283845,17
10189,OUT_10190,71.07595013757894,424.4665182,6752.21526307,95
10190,OUT_10191,12.032784873799999,65.98360586,300.819621845,25
10191,OUT_10192,28.81029631782258,184.2020848,1786.238371705,62
10192,OUT_10193,88.51933304209524,514.9409372,9294.52996942,105
10193,OUT_10194,16.545533775454544,88.62280186,546.00261459,33
10194,OUT_10195,35.337132840123076,171.9526461,2296.913634608,65
10195,OUT_10196,66.467408233,455.4682918,6646.7408233,100
10196,OUT_10197,19.655644463117646,100.9260797,334.145955873,17
10197,OUT_10198,21.898245957,85.32677003,613.150886796,28
10198,OUT_10199,26.31288881078261,167.00633,1210.392885296,46
10199,OUT_10200,17.128505545923076,64.40092221,222.670572097,13
10200,OUT_10201,14.213450075305555,106.1731076,511.684202711,36
10201,OUT_10202,28.148790176136366,197.3388185,1238.54676775,44
10202,OUT_10203,10.101252740562499,28.38302249,161.62004384899998,16
10203,OUT_10204,33.92190656548214,173.5582025,1899.626767667,56
10204,OUT_10205,16.817070613722223,69.85103424,302.707271047,18
10205,OUT_10206,84.5824121130909,474.596937,9304.06533244,110
10206,OUT_10207,27.96574623456818,165.0074958,1230.492834321,44
10207,OUT_10208,68.71252974754098,496.7951684,8382.9286292,122
10208,OUT_10209,30.8207027385,183.554301,1664.317947879,54
10209,OUT_10210,31.727222492204547,189.6220031,1395.997789657,44
10210,OUT_10211,29.91645226841818,204.0104203,1645.404874763,55
10211,OUT_10212,29.32864272006818,188.5646698,1290.460279683,44
10212,OUT_10213,148.59637681398772,920.292227,24221.20942068,163
10213,OUT_10214,24.544149932884615,117.4906847,1276.29579651,52
10214,OUT_10215,138.2134859127612,988.6615772,18520.60711231,134
10215,OUT_10216,16.018407750461538,91.49571929,416.478601512,26
10216,OUT_10217,34.665303267,202.50654,1802.595769884,52
10217,OUT_10218,74.61875367588785,481.6479992,7984.20664332,107
10218,OUT_10219,10.251766254727272,55.5092352,225.538857604,22
10219,OUT_10220,28.766946480933335,96.66968642,863.0083944280001,30
10220,OUT_10221,13.263463513000001,83.37700358,185.688489182,14
10221,OUT_10222,25.771488538206896,158.6562941,1494.746335216,58
10222,OUT_10223,20.13365566285,85.50205352,402.673113257,20
10223,OUT_10224,10.057292289400001,46.53916775,150.859384341,15
10224,OUT_10225,19.49363776731818,83.70419103,428.860030881,22
10225,OUT_10226,24.106678890804346,129.2594924,1108.907228977,46
10226,OUT_10227,67.59273045067796,497.0591976,7975.94219318,118
10227,OUT_10228,14.605653442277777,76.46348144,262.901761961,18
10228,OUT_10229,89.88215227812499,450.4791487,8628.6866187,96
10229,OUT_10230,13.202987282411765,63.7675388,224.450783801,17
10230,OUT_10231,71.57598326879629,488.1292846,7730.20619303,108
10231,OUT_10232,13.741528317047617,67.36862246,288.57209465799997,21
10232,OUT_10233,40.34510074110417,192.7821787,1936.564835573,48
10233,OUT_10234,31.996458831454547,195.9775038,1759.80523573,55
10234,OUT_10235,82.2064373096,474.9262814,8220.64373096,100
10235,OUT_10236,16.083938467142858,83.25524407,450.35027708,28
10236,OUT_10237,30.919889010040002,174.2106237,1545.994450502,50
10237,OUT_10238,35.981090647757576,198.3560853,2374.751982752,66
10238,OUT_10239,24.298398885627453,126.2330139,1239.218343167,51
10239,OUT_10240,13.9119647691,62.09464719,278.239295382,20
10240,OUT_10241,11.40729777085,56.19120515,228.145955417,20
10241,OUT_10242,26.991888765745454,127.3307746,1484.553882116,55
10242,OUT_10243,69.00463304966293,427.7864117,6141.41234142,89
10243,OUT_10244,137.03933768687943,919.6525343,19322.54661385,141
10244,OUT_10245,12.78771660081818,55.46775542,281.329765218,22
10245,OUT_10246,25.17041694970492,126.8334583,1535.395433932,61
10246,OUT_10247,32.09447359904225,186.6072678,2278.707625532,71
10247,OUT_10248,84.63386016144578,485.7275849,7024.6103934,83
10248,OUT_10249,29.612300450515153,146.3173296,1954.411829734,66
10249,OUT_10250,73.39444629569105,430.5518809,9027.51689437,123
10250,OUT_10251,18.679654347421053,75.89585368,354.913432601,19
10251,OUT_10252,14.272240781870968,82.96490062,442.439464238,31
10252,OUT_10253,26.737790056947368,142.813852,1524.054033246,57
10253,OUT_10254,62.01840474555555,438.9394673,7256.15335523,117
10254,OUT_10255,9.360254933590909,25.34247167,205.925608539,22
10255,OUT_10256,34.25046128909804,196.6667367,1746.773525744,51
10256,OUT_10257,14.889334459,51.84979936,238.229351344,16
10257,OUT_10258,11.971621771538462,61.66609653,311.26216606,26
10258,OUT_10259,78.55280099471697,475.4646444,8326.59690544,106
10259,OUT_10260,85.52106628387754,461.0623491,8381.06449582,98
10260,OUT_10261,10.766641275217392,23.79554661,247.63274933,23
10261,OUT_10262,83.30164471629311,560.5446007,9662.99078709,116
10262,OUT_10263,28.513520352290325,196.9711801,1767.838261842,62
10263,OUT_10264,13.714545379695652,58.13444398,315.434543733,23
10264,OUT_10265,37.89204011124444,205.7181688,1705.141805006,45
10265,OUT_10266,29.46801002694737,160.8198365,1679.676571536,57
10266,OUT_10267,29.217173802070178,181.3243327,1665.378906718,57
10267,OUT_10268,64.264794348,414.4206487,6747.80340654,105
10268,OUT_10269,17.433764412000002,89.03960566,505.579167948,29
10269,OUT_10270,25.56229865,76.32581212,153.3737919,6
10270,OUT_10271,21.09918982273913,80.08577227,485.281365923,23
10271,OUT_10272,16.5155876305,71.63613592,330.31175261,20
10272,OUT_10273,26.5658877347,69.82087207,531.317754694,20
10273,OUT_10274,75.79738992539681,442.4114563,9550.471130599999,126
10274,OUT_10275,30.324001615408164,172.3704194,1485.876079155,49
10275,OUT_10276,15.1184914956,61.39535075,226.777372434,15
10276,OUT_10277,10.841999610444443,65.88243415,195.15599298799998,18
10277,OUT_10278,22.17198619805,77.19174949,443.43972396099997,20
10278,OUT_10279,32.84563798815218,127.9844614,1510.899347455,46
10279,OUT_10280,15.253321229263157,94.168414,289.813103356,19
10280,OUT_10281,13.516745718962964,64.43838316,364.952134412,27
10281,OUT_10282,83.28788688072918,499.0703518,7995.63714055,96
10282,OUT_10283,69.73181153132231,454.8975137,8437.54919529,121
10283,OUT_10284,30.434464241,166.8749601,1947.805711424,64
10284,OUT_10285,12.206187339523812,61.57447907,256.32993413,21
10285,OUT_10286,35.38064930498485,185.8647514,2335.122854129,66
10286,OUT_10287,14.54656510235484,102.1318509,450.94351817300003,31
10287,OUT_10288,23.205682750516665,203.6905394,1392.340965031,60
10288,OUT_10289,13.19680409138889,64.37023289,237.542473645,18
10289,OUT_10290,21.238179096944446,68.28888978,382.287223745,18
10290,OUT_10291,82.66825297688074,458.4366042,9010.83957448,109
10291,OUT_10292,25.847600504923076,187.9053039,1344.075226256,52
10292,OUT_10293,17.705379830857144,94.38599965,495.75063526400004,28
10293,OUT_10294,146.05691209412902,864.82038,22638.82137459,155
10294,OUT_10295,12.761820302555556,60.25202459,344.569148169,27
10295,OUT_10296,33.31488479719608,186.1617542,1699.059124657,51
10296,OUT_10297,26.215893551039997,141.1070221,1310.794677552,50
10297,OUT_10298,24.115290226052633,179.5079626,916.38102859,38
10298,OUT_10299,147.23099193000002,881.6262263,23556.9587088,160
10299,OUT_10300,13.035481748,68.18890562,156.425780976,12
10300,OUT_10301,28.727044592880596,166.639527,1924.711987723,67
10301,OUT_10302,63.35493830967742,387.0662494,7856.0123504,124
10302,OUT_10303,72.77479628875,462.0299985,8150.77718434,112
10303,OUT_10304,30.157477551254544,161.7567044,1658.661265319,55
10304,OUT_10305,11.099639193869566,24.96476304,255.291701459,23
10305,OUT_10306,16.911950255818184,96.9457894,558.094358442,33
10306,OUT_10307,11.448349080714285,62.39695569,320.55377426,28
10307,OUT_10308,78.33897625609757,593.0478849,6423.796053,82
10308,OUT_10309,16.83109128555556,84.06860186,302.95964314,18
10309,OUT_10310,80.81827009777778,470.3614235,8728.37317056,108
10310,OUT_10311,34.02876299961818,219.1423622,1871.581964979,55
10311,OUT_10312,28.92562762553448,182.0031775,1677.686402281,58
10312,OUT_10313,15.951914271285714,63.02575086,446.653599596,28
10313,OUT_10314,23.35928437673913,118.0556051,1074.5270813299999,46
10314,OUT_10315,17.047237212454544,99.4373441,562.558828011,33
10315,OUT_10316,73.50380799686275,480.4398772,7497.38841568,102
10316,OUT_10317,25.01898178087719,176.9840658,1426.08196151,57
10317,OUT_10318,28.31909452428358,136.4553752,1897.3793331269999,67
10318,OUT_10319,33.22296092764,172.2476287,1661.148046382,50
10319,OUT_10320,7.623023495272728,19.75945642,167.706516896,22
10320,OUT_10321,16.22799346982609,62.05370408,373.243849806,23
10321,OUT_10322,18.36702754595238,68.86168586,385.707578465,21
10322,OUT_10323,33.817651170152175,176.1902388,1555.611953827,46
10323,OUT_10324,12.488478750615384,58.72438292,162.350223758,13
10324,OUT_10325,29.520833110206894,158.7207604,1712.208320392,58
10325,OUT_10326,24.260177206875,84.42489102,388.16283531,16
10326,OUT_10327,76.44519641674418,462.0227253,6574.28689184,86
10327,OUT_10328,17.362007820953487,45.05813365,746.566336301,43
10328,OUT_10329,16.298799472625,84.54834417,260.780791562,16
10329,OUT_10330,11.794775878703703,71.57226404,318.45894872499997,27
10330,OUT_10331,16.18951985228125,85.14158561,518.064635273,32
10331,OUT_10332,19.5062626425,85.78831933,351.112727565,18
10332,OUT_10333,12.870868567333334,57.19172613,193.06302851,15
10333,OUT_10334,73.3340062113913,547.6111038,8433.41071431,115
10334,OUT_10335,77.83300658252337,460.1565437,8328.13170433,107
10335,OUT_10336,33.908479931291666,196.9195623,2441.410555053,72
10336,OUT_10337,19.578063810166668,88.39860259,352.405148583,18
10337,OUT_10338,13.72845080357895,66.52158285,260.84056526800003,19
10338,OUT_10339,15.04221597145,60.46159583,300.844319429,20
10339,OUT_10340,25.15997626515,137.5884094,1509.598575909,60
10340,OUT_10341,14.876086950882353,85.03386141,505.78695633,34
10341,OUT_10342,31.00663772736508,184.9578381,1953.418176824,63
10342,OUT_10343,129.76737156694915,1054.886588,22968.82476735,177
10343,OUT_10344,10.027882679533333,27.95358439,300.836480386,30
10344,OUT_10345,32.22118065522,169.2932591,1611.059032761,50
10345,OUT_10346,74.20825517685714,462.6673322,7791.86679357,105
10346,OUT_10347,13.75015652975,61.89434663,275.003130595,20
10347,OUT_10348,17.41316862891304,65.43244455,400.502878465,23
10348,OUT_10349,65.61952144838384,419.6472734,6496.33262339,99
10349,OUT_10350,73.19215715767676,519.7062126,7246.02355861,99
10350,OUT_10351,13.45309045046154,67.08038412,349.780351712,26
10351,OUT_10352,77.29881207149425,440.0493902,6724.99665022,87
10352,OUT_10353,9.832389081714286,24.9460937,137.653447144,14
10353,OUT_10354,10.962732588266666,70.01295696,328.881977648,30
10354,OUT_10355,63.028861203874996,490.0327236,5042.30889631,80
10355,OUT_10356,14.34521300935,69.40074535,286.904260187,20
10356,OUT_10357,15.18472338178125,96.32730262,485.911148217,32
10357,OUT_10358,21.66341050773333,165.0808628,1299.804630464,60
10358,OUT_10359,17.5561337936,80.47931966,438.90334484,25
10359,OUT_10360,24.50986160815625,167.9479518,1568.631142922,64
10360,OUT_10361,25.06102446976596,130.2847797,1177.868150079,47
10361,OUT_10362,29.801523485666667,152.7483004,1519.877697769,51
10362,OUT_10363,32.41724564229412,161.3475408,1653.279527757,51
10363,OUT_10364,35.19261718685106,178.469052,1654.053007782,47
10364,OUT_10365,28.729369307019606,196.5677361,1465.197834658,51
10365,OUT_10366,28.136048738272727,173.3129514,1547.482680605,55
10366,OUT_10367,18.745942627764705,75.61642839,318.681024672,17
10367,OUT_10368,12.38086716575,80.46983455,445.71121796700004,36
10368,OUT_10369,11.375859678733333,65.41023959,341.275790362,30
10369,OUT_10370,27.15848570238983,216.0130701,1602.350656441,59
10370,OUT_10371,7.849916425454546,17.38245769,86.34908068,11
10371,OUT_10372,77.32488129242718,482.2700751,7964.46277312,103
10372,OUT_10373,14.995628695060606,98.01359753,494.855746937,33
10373,OUT_10374,67.25737505742268,421.6430415,6523.96538057,97
10374,OUT_10375,75.66875730112149,469.5947234,8096.55703122,107
10375,OUT_10376,11.082497554083332,62.18357014,265.97994129799997,24
10376,OUT_10377,14.77399023688,90.73970274,369.349755922,25
10377,OUT_10378,8.176636705666667,18.23936307,171.70937081900001,21
10378,OUT_10379,11.65650818525,27.97607977,233.130163705,20
10379,OUT_10380,29.330388214020832,153.3061496,1407.858634273,48
10380,OUT_10381,60.17726199036697,483.1441289,6559.32155695,109
10381,OUT_10382,72.07925022445454,479.3975796,7928.71752469,110
10382,OUT_10383,21.51696088616,93.57010768,537.924022154,25
10383,OUT_10384,19.365637615423076,95.03976553,503.506578001,26
10384,OUT_10385,24.309348190520833,159.9533136,1166.848713145,48
10385,OUT_10386,12.5552048895,81.90550901,401.766556464,32
10386,OUT_10387,18.395736862214285,129.9735958,772.620948213,42
10387,OUT_10388,32.71781605141509,167.619006,1734.044250725,53
10388,OUT_10389,16.086403484636364,93.21826415,353.900876662,22
10389,OUT_10390,30.16117219522449,156.2736485,1477.897437566,49
10390,OUT_10391,138.41754867956834,933.972968,19240.03926646,139
10391,OUT_10392,13.19894676137037,82.44691598,356.371562557,27
10392,OUT_10393,11.52785140409524,57.7297002,242.084879486,21
10393,OUT_10394,17.26387652454762,157.5045873,725.082814031,42
10394,OUT_10395,15.015610304227273,63.88368032,330.343426693,22
10395,OUT_10396,62.84492107445455,455.2260334,6912.94131819,110
10396,OUT_10397,146.12415127347222,964.8565257,21041.87778338,144
10397,OUT_10398,20.731903924789474,105.1795351,393.906174571,19
10398,OUT_10399,66.12244991576577,533.1039809,7339.59194065,111
10399,OUT_10400,28.000935117169494,193.8472034,1652.055171913,59
10400,OUT_10401,37.855282894189656,177.0335398,2195.606407863,58
10401,OUT_10402,31.465278600283334,167.7752334,1887.916716017,60
10402,OUT_10403,34.22502947327586,156.1081859,1985.0517094499999,58
10403,OUT_10404,7.29640183852,16.82624262,182.410045963,25
10404,OUT_10405,13.489167769,60.82477211,202.337516535,15
10405,OUT_10406,14.17652782617647,85.56110831,482.00194609,34
10406,OUT_10407,79.8901708374312,431.673011,8708.02862128,109
10407,OUT_10408,20.638011745583334,98.24578784,742.968422841,36
10408,OUT_10409,17.32116541657143,66.73097445,606.24078958,35
10409,OUT_10410,17.363921698962965,99.30765906,468.825885872,27
10410,OUT_10411,13.23356109192857,59.78675729,370.53971057399997,28
10411,OUT_10412,80.2113220179646,488.2220184,9063.87938803,113
10412,OUT_10413,12.888452417421053,70.82213629,244.88059593100002,19
10413,OUT_10414,12.823341767076924,58.27403455,166.703442972,13
10414,OUT_10415,24.609370807892855,184.9442123,1378.124765242,56
10415,OUT_10416,16.01436268221875,85.0647514,512.459605831,32
10416,OUT_10417,14.970193360578946,83.17151819,284.433673851,19
10417,OUT_10418,27.315085247796876,173.2348703,1748.165455859,64
10418,OUT_10419,17.341711325480002,84.0926981,433.542783137,25
10419,OUT_10420,12.46481067437037,57.05268202,336.54988820799997,27
10420,OUT_10421,11.11841250465,67.32988571,222.368250093,20
10421,OUT_10422,16.9537919235,83.58388952,474.706173858,28
10422,OUT_10423,79.7487126485294,437.2049092,8134.36869015,102
10423,OUT_10424,14.8989288579,100.6880467,297.978577158,20
10424,OUT_10425,17.035331972416667,84.39707204,408.847967338,24
10425,OUT_10426,18.843502428583335,80.53084144,226.12202914300002,12
10426,OUT_10427,11.897875618444445,63.80314256,214.161761132,18
10427,OUT_10428,69.3596330840367,443.9842897,7560.20000616,109
10428,OUT_10429,28.479637921557693,146.3100233,1480.941171921,52
10429,OUT_10430,13.77180621,89.04383586,275.4361242,20
10430,OUT_10431,59.70729894728156,457.5111246,6149.85179157,103
10431,OUT_10432,77.01854225828829,494.5996572,8549.05819067,111
10432,OUT_10433,64.30778945193182,443.7656569,5659.08547177,88
10433,OUT_10434,70.95152955931373,403.4204065,7237.0560150500005,102
10434,OUT_10435,12.48760740148,56.51923796,312.190185037,25
10435,OUT_10436,15.620656125083334,60.58444528,187.447873501,12
10436,OUT_10437,14.542700827,104.3343649,334.482119021,23
10437,OUT_10438,63.030807764468086,490.8017267,5924.89592986,94
10438,OUT_10439,12.921856608227273,62.83016808,284.280845381,22
10439,OUT_10440,31.73395838923636,150.1841918,1745.3677114079999,55
10440,OUT_10441,18.679064604540542,136.6491116,691.125390368,37
10441,OUT_10442,19.171367934,94.61705819,575.14103802,30
10442,OUT_10443,15.818870419727274,94.72690226,522.022723851,33
10443,OUT_10444,26.229723680140843,175.068156,1862.31038129,71
10444,OUT_10445,32.88622939575,188.5271729,1710.083928579,52
10445,OUT_10446,24.348008306,149.5023041,1509.576514972,62
10446,OUT_10447,33.54026738403922,167.5460077,1710.553636586,51
10447,OUT_10448,76.18919270595238,418.2654248,9599.83828095,126
10448,OUT_10449,34.28173092830769,191.5157091,1782.650008272,52
10449,OUT_10450,23.558208203692306,159.572793,1531.28353324,65
10450,OUT_10451,24.439373208615386,101.3921271,635.423703424,26
10451,OUT_10452,14.6176094284,64.86519,511.616329994,35
10452,OUT_10453,15.60579845928205,90.46847481,608.626139912,39
10453,OUT_10454,11.500209081,63.45221075,264.504808863,23
10454,OUT_10455,11.1304730663125,55.24933475,178.087569061,16
10455,OUT_10456,70.33023014909091,503.5001378,6962.69278476,99
10456,OUT_10457,77.96314449951923,430.4229228,8108.16702795,104
10457,OUT_10458,22.727644143842106,132.4528436,863.650477466,38
10458,OUT_10459,69.63197589380952,503.773177,8773.62896262,126
10459,OUT_10460,33.8184601436129,195.9274452,2096.744528904,62
10460,OUT_10461,13.847291473086957,67.35257345,318.487703881,23
10461,OUT_10462,9.6515303823125,55.56812549,308.848972234,32
10462,OUT_10463,9.357734647266666,58.37788688,280.732039418,30
10463,OUT_10464,13.84215241246154,59.69955479,359.895962724,26
10464,OUT_10465,19.157563326120002,93.34961722,478.939083153,25
10465,OUT_10466,11.975564971,62.45341966,263.462429362,22
10466,OUT_10467,26.559635938833335,121.4904314,1434.220340697,54
10467,OUT_10468,23.467919322900002,181.4420494,1173.395966145,50
10468,OUT_10469,31.115401058254903,173.5985579,1586.885453971,51
10469,OUT_10470,12.638003402513514,81.20365479,467.606125893,37
10470,OUT_10471,13.818549231814815,99.29942175,373.100829259,27
10471,OUT_10472,24.100535291070177,135.4027273,1373.730511591,57
10472,OUT_10473,31.013816854745762,177.7299711,1829.81519443,59
10473,OUT_10474,12.243374414565217,68.25205667,281.597611535,23
10474,OUT_10475,13.073790241153846,66.64445603,339.91854627,26
10475,OUT_10476,29.800347202,167.2806119,1341.01562409,45
10476,OUT_10477,15.817362234703705,65.16119427,427.068780337,27
10477,OUT_10478,19.11904103872,85.6981443,477.976025968,25
10478,OUT_10479,79.73146167197369,494.313949,6059.59108707,76
10479,OUT_10480,9.790955627789474,71.63652389,372.05631385600003,38
10480,OUT_10481,14.858030693210525,71.48602729,282.302583171,19
10481,OUT_10482,71.43310295892157,436.1450533,7286.17650181,102
10482,OUT_10483,35.621473193808505,168.5519408,1674.209240109,47
10483,OUT_10484,30.407325569519998,197.1296936,1520.366278476,50
10484,OUT_10485,14.328888993111113,88.6811692,257.920001876,18
10485,OUT_10486,24.561627918333336,79.68848682,515.794186285,21
10486,OUT_10487,17.38215306225,89.18252049,278.114448996,16
10487,OUT_10488,11.232576438034483,80.39046812,325.744716703,29
10488,OUT_10489,71.18551367864865,450.3457327,7901.59201833,111
10489,OUT_10490,24.716153633366666,173.3180975,1482.969218002,60
10490,OUT_10491,15.556560166238095,65.88963572,326.687763491,21
10491,OUT_10492,17.058620273809524,81.13400975,358.23102575,21
10492,OUT_10493,60.086772124,529.1018252,6609.54493364,110
10493,OUT_10494,64.56996865762376,391.6229357,6521.56683442,101
10494,OUT_10495,17.534256211074073,81.51878952,473.424917699,27
10495,OUT_10496,36.74509790588158,194.8863722,2792.627440847,76
10496,OUT_10497,9.576208374166667,27.80367634,114.91450049,12
10497,OUT_10498,32.13453203942,194.554361,1606.726601971,50
10498,OUT_10499,17.341950905388888,63.32155777,312.155116297,18
10499,OUT_10500,14.137072403750002,62.13056505,339.28973769000004,24
10500,OUT_10501,67.43701277362831,415.1952338,7620.38244342,113
10501,OUT_10502,11.498562722928572,64.6852036,160.979878121,14
10502,OUT_10503,63.97881441099237,481.9072804,8381.22468784,131
10503,OUT_10504,141.4598296485443,1023.186385,22350.65308447,158
10504,OUT_10505,62.49677591049505,431.7237807,6312.17436696,101
10505,OUT_10506,16.090477646789473,75.19432965,305.719075289,19
10506,OUT_10507,125.22502930442859,811.0992242,17531.50410262,140
10507,OUT_10508,129.02795832085525,890.5784757,19612.24966477,152
10508,OUT_10509,30.235107226538464,128.0729235,1572.22557578,52
10509,OUT_10510,80.67342138495145,452.3392961,8309.36240265,103
10510,OUT_10511,10.974319873214286,62.01880035,153.640478225,14
10511,OUT_10512,17.06833839642424,86.44920209,563.255167082,33
10512,OUT_10513,20.66087260833333,78.94754771,371.89570695,18
10513,OUT_10514,36.46624876031481,169.9914991,1969.177433057,54
10514,OUT_10515,12.161242458636364,62.03845356,401.321001135,33
10515,OUT_10516,64.75993399163461,467.6450223,6735.03313513,104
10516,OUT_10517,16.613112650588235,102.5551205,564.84583012,34
10517,OUT_10518,16.034751860347825,58.28474196,368.799292788,23
10518,OUT_10519,13.828981989318182,91.1548523,304.237603765,22
10519,OUT_10520,71.20475066146788,429.7907159,7761.3178221,109
10520,OUT_10521,73.10023022547827,452.2910919,8406.52647593,115
10521,OUT_10522,68.23223778171429,444.0621993,7164.38496708,105
10522,OUT_10523,24.402459883291666,89.55451417,585.659037199,24
10523,OUT_10524,32.32789286641428,186.7893297,2262.952500649,70
10524,OUT_10525,22.82769677349123,172.5889909,1301.178716089,57
10525,OUT_10526,15.011133294224999,78.03181237,600.445331769,40
10526,OUT_10527,20.761382615903226,84.58698675,643.602861093,31
10527,OUT_10528,27.02810343756,182.657271,1351.405171878,50
10528,OUT_10529,27.773947272307694,203.6417268,1444.24525816,52
10529,OUT_10530,71.66760753780952,466.9192395,7525.09879147,105
10530,OUT_10531,8.594348155666667,18.55590686,128.915222335,15
10531,OUT_10532,9.701128597264706,24.48681389,329.838372307,34
10532,OUT_10533,71.4431247699115,449.6277759,8073.073099,113
10533,OUT_10534,16.3926896705625,64.13864514,262.283034729,16
10534,OUT_10535,41.2172622921,181.674223,2060.863114605,50
10535,OUT_10536,7.276410111631579,18.33446135,138.251792121,19
10536,OUT_10537,37.683389082835824,191.5092634,2524.78706855,67
10537,OUT_10538,16.198026294960002,67.37568303,404.950657374,25
10538,OUT_10539,12.874579841333333,88.53119397,270.366176668,21
10539,OUT_10540,10.358399850269231,64.5426912,269.318396107,26
10540,OUT_10541,78.17021390232559,452.8913398,6722.6383956,86
10541,OUT_10542,33.18656954729091,160.9676958,1825.261325101,55
10542,OUT_10543,28.81504017017544,208.9176029,1642.4572897,57
10543,OUT_10544,26.53959543268293,162.2188424,1088.12341274,41
10544,OUT_10545,148.4667526999324,1009.184314,21973.07939959,148
10545,OUT_10546,13.770765646310345,96.99903863,399.352203743,29
10546,OUT_10547,29.111591328075473,172.9910107,1542.914340388,53
10547,OUT_10548,13.532824382500001,61.2058913,270.65648765000003,20
10548,OUT_10549,29.39716140336508,203.8177675,1852.021168412,63
10549,OUT_10550,78.427539479009,481.6367974,8705.45688217,111
10550,OUT_10551,14.269168995642858,63.87539688,199.768365939,14
10551,OUT_10552,13.765476279727272,73.26766004,302.840478154,22
10552,OUT_10553,18.0938004848,77.7286767,633.283016968,35
10553,OUT_10554,27.97926598830435,158.3929942,1930.569353193,69
10554,OUT_10555,31.304417042666664,88.91822275,563.479506768,18
10555,OUT_10556,16.570700452482757,69.91061153,480.550313122,29
10556,OUT_10557,25.480317391029853,194.3505488,1707.181265199,67
10557,OUT_10558,13.4805131715625,60.71759751,215.688210745,16
10558,OUT_10559,13.771801724080001,83.98675674,344.295043102,25
10559,OUT_10560,19.4742790389,99.40060629,584.228371167,30
10560,OUT_10561,14.130131910258063,93.07123281,438.03408921799996,31
10561,OUT_10562,16.898353220121212,58.84410546,557.645656264,33
10562,OUT_10563,14.301920092647059,58.85232155,243.132641575,17
10563,OUT_10564,78.092435250101,481.5876382,7731.15108976,99
10564,OUT_10565,26.94408822114286,146.3714601,1697.477557932,63
10565,OUT_10566,25.925882699480002,171.4950357,1944.441202461,75
10566,OUT_10567,32.976085919279065,200.7035102,1417.971694529,43
10567,OUT_10568,13.8248369225,91.73088575,331.79608614,24
10568,OUT_10569,68.55872202477876,469.8187624,7747.1355888,113
10569,OUT_10570,28.217883948226415,190.9931059,1495.547849256,53
10570,OUT_10571,26.246504070258066,179.1768491,1627.283252356,62
10571,OUT_10572,23.59669778042424,130.2509692,1557.382053508,66
10572,OUT_10573,16.77765250934615,86.51229665,436.21896524299996,26
10573,OUT_10574,30.5892021425,186.6044985,1284.746489985,42
10574,OUT_10575,12.898464631142858,88.85574294,361.157009672,28
10575,OUT_10576,40.03602109069333,189.2146849,3002.701581802,75
10576,OUT_10577,9.318817534416667,26.23615122,223.651620826,24
10577,OUT_10578,11.951897261115384,55.62576924,310.749328789,26
10578,OUT_10579,23.805865691846154,135.3405292,1547.38126997,65
10579,OUT_10580,31.146662778521737,185.2836122,1432.746487812,46
10580,OUT_10581,27.30935916876316,164.2655372,1037.755648413,38
10581,OUT_10582,7.4683449181363635,16.86640119,164.303588199,22
10582,OUT_10583,70.60652686348624,540.7285121,7696.11142812,109
10583,OUT_10584,16.097161411277778,62.61265012,289.748905403,18
10584,OUT_10585,15.953194748533333,88.73830252,478.595842456,30
10585,OUT_10586,32.36908439532,176.2982331,1618.454219766,50
10586,OUT_10587,26.388113513693547,189.8157147,1636.063037849,62
10587,OUT_10588,10.3670751753,66.31326676,207.341503506,20
10588,OUT_10589,28.649984576393937,182.4391697,1890.898982042,66
10589,OUT_10590,13.109311310190476,62.46511279,275.295537514,21
10590,OUT_10591,18.966344011666664,91.86232789,341.39419220999997,18
10591,OUT_10592,32.77336349621277,190.0032148,1540.348084322,47
10592,OUT_10593,65.15835517443298,435.2180867,6320.36045192,97
10593,OUT_10594,26.41685662849091,197.4971128,1452.927114567,55
10594,OUT_10595,15.562836673166666,81.33173242,373.508080156,24
10595,OUT_10596,20.936726209,99.01762607,565.291607643,27
10596,OUT_10597,23.523403814930234,144.6170032,1011.506364042,43
10597,OUT_10598,77.79266187452991,512.4772515,9101.74143932,117
10598,OUT_10599,25.40198106375,85.69603315,304.823772765,12
10599,OUT_10600,67.82428196826086,477.1666603,6239.83394108,92
10600,OUT_10601,32.99218551276316,194.5709339,1253.703049485,38
10601,OUT_10602,11.988656668722221,99.38127489,215.795820037,18
10602,OUT_10603,19.11165640984,87.50149377,477.791410246,25
10603,OUT_10604,29.951276752396225,159.6916851,1587.417667877,53
10604,OUT_10605,17.406781353789473,75.29560839,330.728845722,19
10605,OUT_10606,17.370234336800003,97.36767275,347.40468673600003,20
10606,OUT_10607,18.04231358242857,98.60904543,631.480975385,35
10607,OUT_10608,24.22473974145,131.6031048,968.989589658,40
